problem_id,similar_problem_id,similarity_score,rank,domain,subtopic,difficulty,difficulty_label,similar_domain,similar_subtopic,similar_difficulty,similar_difficulty_label,same_domain,same_difficulty
MATHNET-0hpb,MATHNET-0ef5,0.8261690530771018,10,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Prealgebra / Basic Algebra,2,Easy,Algebra,Prealgebra / Basic Algebra,2,Easy,False,True
MATHNET-0beo,MATHNET-0bw4,1.0,1,Algebra,Algebraic Expressions,2,Easy,Algebra,Equations and Inequalities,2,Easy,True,True
MATHNET-0beo,MATHNET-0c4x,1.0,2,Algebra,Algebraic Expressions,2,Easy,Algebra,Linear Algebra,2,Easy,True,True
MATHNET-0beo,MATHNET-0l7k,1.0,3,Algebra,Algebraic Expressions,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-0beo,MATHNET-0bpv,1.0,4,Algebra,Algebraic Expressions,2,Easy,Algebra,Equations and Inequalities,2,Easy,True,True
MATHNET-0beo,MATHNET-0002,1.0,5,Algebra,Algebraic Expressions,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-0beo,MATHNET-0caz,1.0,6,Algebra,Algebraic Expressions,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-0beo,MATHNET-0bl4,1.0,7,Algebra,Algebraic Expressions,2,Easy,Algebra,Equations and Inequalities,2,Easy,True,True
MATHNET-0beo,MATHNET-0gfg,1.0,8,Algebra,Algebraic Expressions,2,Easy,Algebra,Algebraic Expressions | Equations and Inequalities,2,Easy,True,True
MATHNET-0beo,MATHNET-0gfv,1.0,9,Algebra,Algebraic Expressions,2,Easy,Algebra,Algebraic Expressions | Intermediate Algebra,2,Easy,True,True
MATHNET-0beo,MATHNET-0gfd,1.0,10,Algebra,Algebraic Expressions,2,Easy,Algebra,Equations and Inequalities,2,Easy,True,True
MATHNET-0cih,MATHNET-002s,1.0,1,Number Theory,Diophantine Equations | Divisibility / Factorization,2,Easy,Number Theory,Divisibility / Factorization,2,Easy,True,True
MATHNET-0cih,MATHNET-03b4,1.0,2,Number Theory,Diophantine Equations | Divisibility / Factorization,2,Easy,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,2,Easy,False,True
MATHNET-0cih,MATHNET-0gfz,0.9610283686340324,3,Number Theory,Diophantine Equations | Divisibility / Factorization,2,Easy,Algebra | Discrete Mathematics,Algorithms | Linear Algebra,2,Easy,False,True
MATHNET-0cih,MATHNET-0044,0.9568848836401556,4,Number Theory,Diophantine Equations | Divisibility / Factorization,2,Easy,Algebra | Discrete Mathematics | Geometry,Combinatorics | Linear Algebra | Plane Geometry,2,Easy,False,True
MATHNET-0cih,MATHNET-0f27,0.9487041853714834,5,Number Theory,Diophantine Equations | Divisibility / Factorization,2,Easy,Discrete Mathematics,Combinatorics,2,Easy,False,True
MATHNET-0cih,MATHNET-09pt,0.9487041853714834,6,Number Theory,Diophantine Equations | Divisibility / Factorization,2,Easy,Discrete Mathematics,Combinatorics,2,Easy,False,True
MATHNET-0cih,MATHNET-0f2k,0.9487041853714834,7,Number Theory,Diophantine Equations | Divisibility / Factorization,2,Easy,Discrete Mathematics,Combinatorics,2,Easy,False,True
MATHNET-0cih,MATHNET-09ka,0.9487041853714832,8,Number Theory,Diophantine Equations | Divisibility / Factorization,2,Easy,Geometry,Plane Geometry,2,Easy,False,True
MATHNET-0cih,MATHNET-0f03,0.9487041853714832,9,Number Theory,Diophantine Equations | Divisibility / Factorization,2,Easy,Geometry,Plane Geometry,2,Easy,False,True
MATHNET-0cih,MATHNET-04uw,0.9487041853714832,10,Number Theory,Diophantine Equations | Divisibility / Factorization,2,Easy,Geometry,Plane Geometry,2,Easy,False,True
MATHNET-0bmx,MATHNET-04a8,0.9506176016942686,1,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,True,True
MATHNET-0bmx,MATHNET-0ena,0.9414090602053748,2,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics | Intermediate Algebra,3,Medium,False,True
MATHNET-0bmx,MATHNET-0gx3,0.916172284988433,3,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,3,Medium,False,True
MATHNET-0bmx,MATHNET-0k97,0.9050686461929824,4,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Number Theory,Diophantine Equations | Divisibility / Factorization,3,Medium,True,True
MATHNET-0bmx,MATHNET-0ka4,0.8952231012160059,5,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0bmx,MATHNET-06mm,0.8936593164114917,6,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0bmx,MATHNET-0d5z,0.8640979232126623,7,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,False,True
MATHNET-0bmx,MATHNET-03f4,0.8534690770438942,8,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Algebra,Equations and Inequalities | Intermediate Algebra,3,Medium,False,True
MATHNET-0bmx,MATHNET-07vc,0.8443178335434868,9,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Algebra | Geometry,Algebraic Expressions | Plane Geometry,3,Medium,False,True
MATHNET-0bmx,MATHNET-0jp5,0.8395860396233256,10,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-067b,MATHNET-0ads,0.9755722750834392,1,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-067b,MATHNET-0bml,0.9318695941468508,2,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,2,Easy,Algebra,Prealgebra / Basic Algebra,2,Easy,True,True
MATHNET-067b,MATHNET-0fyx,0.9017921577495612,3,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,2,Easy,Algebra,Equations and Inequalities | Prealgebra / Basic Algebra,2,Easy,True,True
MATHNET-067b,MATHNET-028y,0.8937795944493463,4,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,2,Easy,Algebra | Number Theory,Equations and Inequalities | Other | Prealgebra / Basic Algebra,2,Easy,False,True
MATHNET-067b,MATHNET-0fj3,0.8855934749549877,5,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,2,Easy,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,2,Easy,False,True
MATHNET-067b,MATHNET-0apq,0.8730639282106112,6,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,2,Easy,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,2,Easy,False,True
MATHNET-067b,MATHNET-05ia,0.841049360587112,7,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,2,Easy,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Prealgebra / Basic Algebra,2,Easy,False,True
MATHNET-067b,MATHNET-05i6,0.8376145308498781,8,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,2,Easy,Algebra,Algebraic Expressions,2,Easy,True,True
MATHNET-067b,MATHNET-0ft3,0.8355659803027786,9,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,2,Easy,Algebra | Geometry,Equations and Inequalities | Plane Geometry,2,Easy,False,True
MATHNET-067b,MATHNET-01os,0.8332240929922651,10,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,2,Easy,Algebra | Discrete Mathematics,Combinatorics | Equations and Inequalities,2,Easy,False,True
MATHNET-00g4,MATHNET-0kto,0.8768445065717291,1,Algebra,Algebraic Expressions | Equations and Inequalities,3,Medium,Algebra | Number Theory,Algebraic Expressions | Modular Arithmetic,4,Hard,False,False
MATHNET-00g4,MATHNET-0e0d,0.8096474365303232,2,Algebra,Algebraic Expressions | Equations and Inequalities,3,Medium,Geometry,Plane Geometry,4,Hard,False,False
MATHNET-00g4,MATHNET-07du,0.7722452154920778,3,Algebra,Algebraic Expressions | Equations and Inequalities,3,Medium,Algebra | Discrete Mathematics,Abstract Algebra | Combinatorics,4,Hard,False,False
MATHNET-00g4,MATHNET-0e06,0.7684968900133021,4,Algebra,Algebraic Expressions | Equations and Inequalities,3,Medium,Algebra,Algebraic Expressions,3,Medium,True,True
MATHNET-00g4,MATHNET-00qi,0.7656363833763682,5,Algebra,Algebraic Expressions | Equations and Inequalities,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-00g4,MATHNET-0bd7,0.7561085279298333,6,Algebra,Algebraic Expressions | Equations and Inequalities,3,Medium,Algebra | Discrete Mathematics | Number Theory,Algebraic Expressions | Combinatorics | Intermediate Algebra | Modular Arithmetic,4,Hard,False,False
MATHNET-00g4,MATHNET-0325,0.7396024971982115,7,Algebra,Algebraic Expressions | Equations and Inequalities,3,Medium,Algebra,Algebraic Expressions | Intermediate Algebra,4,Hard,True,False
MATHNET-00g4,MATHNET-0iyz,0.7338456329184431,8,Algebra,Algebraic Expressions | Equations and Inequalities,3,Medium,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,4,Hard,False,False
MATHNET-00g4,MATHNET-07n6,0.7324816912361107,9,Algebra,Algebraic Expressions | Equations and Inequalities,3,Medium,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,4,Hard,False,False
MATHNET-00g4,MATHNET-07n4,0.7324135479765699,10,Algebra,Algebraic Expressions | Equations and Inequalities,3,Medium,Algebra | Geometry,Intermediate Algebra | Plane Geometry,3,Medium,False,True
MATHNET-0f88,MATHNET-0hfw,0.8928451411084419,1,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-0f88,MATHNET-0j8y,0.8587025451765143,2,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-0f88,MATHNET-0jqw,0.8513786602984764,3,Geometry,Plane Geometry,2,Easy,Algebra | Geometry,Equations and Inequalities | Plane Geometry,2,Easy,False,True
MATHNET-0f88,MATHNET-0h8n,0.8480446592998645,4,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-0f88,MATHNET-0ko4,0.837230587116322,5,Geometry,Plane Geometry,2,Easy,Algebra,Intermediate Algebra | Prealgebra / Basic Algebra,2,Easy,False,True
MATHNET-0f88,MATHNET-0iaq,0.8370614837907092,6,Geometry,Plane Geometry,2,Easy,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,2,Easy,False,True
MATHNET-0f88,MATHNET-0hls,0.834483754465449,7,Geometry,Plane Geometry,2,Easy,Discrete Mathematics,Combinatorics,2,Easy,False,True
MATHNET-0f88,MATHNET-07oo,0.8314958490895329,8,Geometry,Plane Geometry,2,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,2,Easy,False,True
MATHNET-0f88,MATHNET-0hz2,0.8314205367724237,9,Geometry,Plane Geometry,2,Easy,Algebra,Algebraic Expressions,2,Easy,False,True
MATHNET-0f88,MATHNET-039t,0.8194553547963218,10,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-0akb,MATHNET-0ijk,0.8288006947191896,1,Algebra | Geometry,Algebraic Expressions | Plane Geometry,4,Hard,Algebra,Equations and Inequalities | Intermediate Algebra,4,Hard,False,True
MATHNET-0akb,MATHNET-02eg,0.8225164973888635,2,Algebra | Geometry,Algebraic Expressions | Plane Geometry,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-0akb,MATHNET-0jtz,0.820503350738715,3,Algebra | Geometry,Algebraic Expressions | Plane Geometry,4,Hard,Number Theory,Diophantine Equations | Modular Arithmetic,4,Hard,False,True
MATHNET-0akb,MATHNET-0a2l,0.7971965418659758,4,Algebra | Geometry,Algebraic Expressions | Plane Geometry,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-0akb,MATHNET-0dst,0.7967039607747961,5,Algebra | Geometry,Algebraic Expressions | Plane Geometry,4,Hard,Geometry,Plane Geometry,5,Very Hard,False,False
MATHNET-0akb,MATHNET-07dr,0.7915702978921536,6,Algebra | Geometry,Algebraic Expressions | Plane Geometry,4,Hard,Algebra,Algebraic Expressions | Intermediate Algebra,5,Very Hard,False,False
MATHNET-0akb,MATHNET-07mb,0.7854879181662345,7,Algebra | Geometry,Algebraic Expressions | Plane Geometry,4,Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,4,Hard,False,True
MATHNET-0akb,MATHNET-020t,0.7833953693058688,8,Algebra | Geometry,Algebraic Expressions | Plane Geometry,4,Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,5,Very Hard,False,False
MATHNET-0akb,MATHNET-06dp,0.7824215864075336,9,Algebra | Geometry,Algebraic Expressions | Plane Geometry,4,Hard,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,4,Hard,False,True
MATHNET-0akb,MATHNET-049z,0.7792681260195967,10,Algebra | Geometry,Algebraic Expressions | Plane Geometry,4,Hard,Algebra,Equations and Inequalities | Intermediate Algebra,4,Hard,False,True
MATHNET-0ijk,MATHNET-0akb,0.8288006947191896,1,Algebra,Equations and Inequalities | Intermediate Algebra,4,Hard,Algebra | Geometry,Algebraic Expressions | Plane Geometry,4,Hard,False,True
MATHNET-0ijk,MATHNET-020t,0.8064903166213324,2,Algebra,Equations and Inequalities | Intermediate Algebra,4,Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,5,Very Hard,False,False
MATHNET-0ijk,MATHNET-00ac,0.8031396293021924,3,Algebra,Equations and Inequalities | Intermediate Algebra,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,5,Very Hard,False,False
MATHNET-0ijk,MATHNET-03z3,0.7951068290765739,4,Algebra,Equations and Inequalities | Intermediate Algebra,4,Hard,Algebra,Equations and Inequalities,5,Very Hard,True,False
MATHNET-0ijk,MATHNET-0jtz,0.7748800000309732,5,Algebra,Equations and Inequalities | Intermediate Algebra,4,Hard,Number Theory,Diophantine Equations | Modular Arithmetic,4,Hard,False,True
MATHNET-0ijk,MATHNET-0gdx,0.7736996608346328,6,Algebra,Equations and Inequalities | Intermediate Algebra,4,Hard,Algebra | Number Theory,Divisibility / Factorization | Equations and Inequalities,4,Hard,False,True
MATHNET-0ijk,MATHNET-0a2l,0.7676970921856048,7,Algebra,Equations and Inequalities | Intermediate Algebra,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-0ijk,MATHNET-02h7,0.7642017127672156,8,Algebra,Equations and Inequalities | Intermediate Algebra,4,Hard,Geometry,Plane Geometry | Solid Geometry,4,Hard,False,True
MATHNET-0ijk,MATHNET-07mb,0.7616422133479962,9,Algebra,Equations and Inequalities | Intermediate Algebra,4,Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,4,Hard,False,True
MATHNET-0ijk,MATHNET-0b7n,0.7575389097868658,10,Algebra,Equations and Inequalities | Intermediate Algebra,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-0cvb,MATHNET-062m,0.8477434009637406,1,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,True,True
MATHNET-0cvb,MATHNET-0fvm,0.8254303126843038,2,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,True,True
MATHNET-0cvb,MATHNET-01l1,0.8108316675975507,3,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,True,True
MATHNET-0cvb,MATHNET-09ti,0.7841657371604634,4,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,True,True
MATHNET-0cvb,MATHNET-09qh,0.7535606713309416,5,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics | Number Theory,Combinatorics | Other,3,Medium,False,True
MATHNET-0cvb,MATHNET-0fxg,0.7509563963108693,6,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,2,Easy,True,False
MATHNET-0cvb,MATHNET-0g0v,0.747362020087972,7,Discrete Mathematics,Combinatorics,3,Medium,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,3,Medium,False,True
MATHNET-0cvb,MATHNET-05x1,0.7242235081458925,8,Discrete Mathematics,Combinatorics,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0cvb,MATHNET-02qx,0.7174408909746626,9,Discrete Mathematics,Combinatorics,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0cvb,MATHNET-02pg,0.714336775408454,10,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,2,Easy,True,False
MATHNET-0lf7,MATHNET-0dqz,0.814222398873767,1,Geometry,Plane Geometry,5,Very Hard,Algebra | Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization | Equations and Inequalities,5,Very Hard,False,True
MATHNET-0lf7,MATHNET-07uh,0.8130434156391411,2,Geometry,Plane Geometry,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,True,True
MATHNET-0lf7,MATHNET-0h61,0.8128498611525778,3,Geometry,Plane Geometry,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,True,True
MATHNET-0lf7,MATHNET-01qs,0.80691541637713,4,Geometry,Plane Geometry,5,Very Hard,Algebra | Number Theory,Diophantine Equations | Divisibility / Factorization | Intermediate Algebra,5,Very Hard,False,True
MATHNET-0lf7,MATHNET-01b8,0.8033656303822186,5,Geometry,Plane Geometry,5,Very Hard,Algebra,Algebraic Expressions,5,Very Hard,False,True
MATHNET-0lf7,MATHNET-03n8,0.7954003928245504,6,Geometry,Plane Geometry,5,Very Hard,Algebra | Discrete Mathematics,Combinatorics | Linear Algebra,5,Very Hard,False,True
MATHNET-0lf7,MATHNET-0bth,0.7913633100969761,7,Geometry,Plane Geometry,5,Very Hard,Discrete Mathematics,Combinatorics,5,Very Hard,False,True
MATHNET-0lf7,MATHNET-0jgz,0.7912269349893268,8,Geometry,Plane Geometry,5,Very Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,5,Very Hard,False,True
MATHNET-0lf7,MATHNET-0387,0.7907405662381279,9,Geometry,Plane Geometry,5,Very Hard,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,5,Very Hard,False,True
MATHNET-0lf7,MATHNET-03e9,0.7907091169217301,10,Geometry,Plane Geometry,5,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,5,Very Hard,False,True
MATHNET-00nu,MATHNET-00p6,0.8692829151985838,1,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,3,Medium,Number Theory,Algebraic Number Theory | Diophantine Equations,3,Medium,False,True
MATHNET-00nu,MATHNET-0j50,0.8678902176461837,2,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,3,Medium,Algebra | Geometry,Equations and Inequalities | Plane Geometry,3,Medium,False,True
MATHNET-00nu,MATHNET-0hc1,0.8629896700067038,3,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,3,Medium,Number Theory,Modular Arithmetic,3,Medium,False,True
MATHNET-00nu,MATHNET-06ct,0.8580673089495808,4,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-00nu,MATHNET-03zv,0.8569995879090652,5,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,3,Medium,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,3,Medium,False,True
MATHNET-00nu,MATHNET-0gyd,0.8505296343279004,6,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-00nu,MATHNET-064u,0.8382908435204987,7,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,3,Medium,Number Theory,Divisibility / Factorization | Modular Arithmetic,3,Medium,False,True
MATHNET-00nu,MATHNET-0hxe,0.8373452534677341,8,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-00nu,MATHNET-0jx0,0.828876626178833,9,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,3,Medium,Algebra,Algebraic Expressions | Intermediate Algebra,3,Medium,False,True
MATHNET-00nu,MATHNET-09iq,0.8283923685140094,10,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-084f,MATHNET-0iqa,0.940107646854409,1,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-084f,MATHNET-0kbi,0.8715182287210204,2,Geometry,Plane Geometry,2,Easy,Algebra,Algebraic Expressions,2,Easy,False,True
MATHNET-084f,MATHNET-0i4x,0.8332855475883602,3,Geometry,Plane Geometry,2,Easy,Discrete Mathematics,Combinatorics,2,Easy,False,True
MATHNET-084f,MATHNET-0jxx,0.8124759121883466,4,Geometry,Plane Geometry,2,Easy,Algebra,Algebraic Expressions,2,Easy,False,True
